Date,AMD,BTC,ETH,Gold,LTC,NVIDIA,Palladium,XLM,XRP,SP500,N225
2017-01-03,11.43000030517578,7143.580078125,320.8840026855469,1160.4000244140625,64.26969909667969,25.502500534057614,709.2999877929688,0.039946001023054116,0.21748800575733185,2257.830078125,179.26474397636449
2017-01-04,11.43000030517578,7143.580078125,320.8840026855469,1163.800048828125,64.26969909667969,26.09749984741211,738.2000122070312,0.039946001023054116,0.21748800575733185,2270.75,179.26474397636449
2017-01-05,11.239999771118164,7143.580078125,320.8840026855469,1179.699951171875,64.26969909667969,25.434999465942386,737.5999755859375,0.039946001023054116,0.21748800575733185,2269.0,178.59256886498235
2017-01-06,11.31999969482422,7143.580078125,320.8840026855469,1171.9000244140625,64.26969909667969,25.774999618530273,757.75,0.039946001023054116,0.21748800575733185,2276.97998046875,177.9854544862621
2017-01-09,11.489999771118164,7143.580078125,320.8840026855469,1183.5,64.26969909667969,26.81999969482422,756.5499877929688,0.039946001023054116,0.21748800575733185,2268.89990234375,177.9854544862621
2017-01-10,11.4399995803833,7143.580078125,320.8840026855469,1184.199951171875,64.26969909667969,26.61750030517578,764.6500244140625,0.039946001023054116,0.21748800575733185,2268.89990234375,176.5866755374094
2017-01-11,11.199999809265137,7143.580078125,320.8840026855469,1195.5999755859375,64.26969909667969,26.290000915527344,753.2999877929688,0.039946001023054116,0.21748800575733185,2275.320068359375,177.16516390851515
2017-01-12,10.760000228881836,7143.580078125,320.8840026855469,1198.9000244140625,64.26969909667969,25.86000061035156,764.6500244140625,0.039946001023054116,0.21748800575733185,2270.43994140625,175.06118808668757
2017-01-13,10.579999923706056,7143.580078125,320.8840026855469,1195.300048828125,64.26969909667969,25.857500076293945,748.5499877929688,0.039946001023054116,0.21748800575733185,2274.639892578125,176.45712587748116
2017-01-16,10.579999923706056,7143.580078125,320.8840026855469,1195.300048828125,64.26969909667969,25.857500076293945,748.5499877929688,0.039946001023054116,0.21748800575733185,2274.639892578125,174.70018232399374
2017-01-17,9.81999969482422,7143.580078125,320.8840026855469,1212.0,64.26969909667969,25.27750015258789,752.4000244140625,0.039946001023054116,0.21748800575733185,2267.889892578125,172.12284097924768
2017-01-18,9.880000114440918,7143.580078125,320.8840026855469,1211.300048828125,64.26969909667969,25.73749923706055,750.4000244140625,0.039946001023054116,0.21748800575733185,2271.889892578125,172.86243552054833
2017-01-19,9.770000457763672,7143.580078125,320.8840026855469,1200.9000244140625,64.26969909667969,26.290000915527344,750.5499877929688,0.039946001023054116,0.21748800575733185,2263.68994140625,174.4898472830261
2017-01-20,9.75,7143.580078125,320.8840026855469,1204.300048828125,64.26969909667969,26.002500534057614,787.7999877929688,0.039946001023054116,0.21748800575733185,2271.31005859375,175.0905645888837
2017-01-23,9.90999984741211,7143.580078125,320.8840026855469,1215.0,64.26969909667969,26.272499084472656,770.9000244140625,0.039946001023054116,0.21748800575733185,2265.199951171875,172.83187966972386
2017-01-24,10.4399995803833,7143.580078125,320.8840026855469,1210.300048828125,64.26969909667969,26.832500457763672,795.25,0.039946001023054116,0.21748800575733185,2280.070068359375,171.88918699949298
2017-01-25,10.350000381469727,7143.580078125,320.8840026855469,1197.300048828125,64.26969909667969,26.94750022888184,735.5,0.039946001023054116,0.21748800575733185,2298.3701171875,174.35490120967742
2017-01-26,10.520000457763672,7143.580078125,320.8840026855469,1189.5,64.26969909667969,27.41250038146973,723.8499755859375,0.039946001023054116,0.21748800575733185,2296.679931640625,177.51026633364535
2017-01-27,10.670000076293944,7143.580078125,320.8840026855469,1188.0999755859375,64.26969909667969,27.9424991607666,738.0,0.039946001023054116,0.21748800575733185,2294.68994140625,178.10503328960553
2017-01-30,10.609999656677246,7143.580078125,320.8840026855469,1193.199951171875,64.26969909667969,27.5049991607666,738.5,0.039946001023054116,0.21748800575733185,2280.89990234375,177.20340339434225
2017-01-31,10.369999885559082,7143.580078125,320.8840026855469,1208.5999755859375,64.26969909667969,27.295000076293945,754.3499755859375,0.039946001023054116,0.21748800575733185,2278.8701171875,174.20705377709174
2017-02-01,12.0600004196167,7143.580078125,320.8840026855469,1205.5999755859375,64.26969909667969,28.48749923706055,762.9500122070312,0.039946001023054116,0.21748800575733185,2279.550048828125,175.1836080480901
2017-02-02,12.279999732971193,7143.580078125,320.8840026855469,1216.699951171875,64.26969909667969,28.84749984741211,759.0999755859375,0.039946001023054116,0.21748800575733185,2280.85009765625,173.0473430903328
2017-02-03,12.239999771118164,7143.580078125,320.8840026855469,1218.5,64.26969909667969,28.59499931335449,749.0499877929688,0.039946001023054116,0.21748800575733185,2297.419921875,173.0804541965186
2017-02-06,13.630000114440918,7143.580078125,320.8840026855469,1230.0,64.26969909667969,29.32749938964844,774.3499755859375,0.039946001023054116,0.21748800575733185,2292.56005859375,173.61577126026066
2017-02-07,13.289999961853027,7143.580078125,320.8840026855469,1234.199951171875,64.26969909667969,29.78249931335449,764.5,0.039946001023054116,0.21748800575733185,2293.080078125,173.0125701747162
2017-02-08,13.5600004196167,7143.580078125,320.8840026855469,1237.5999755859375,64.26969909667969,29.65250015258789,769.7999877929688,0.039946001023054116,0.21748800575733185,2294.669921875,173.89836820809032
2017-02-09,13.420000076293945,7143.580078125,320.8840026855469,1235.0999755859375,64.26969909667969,29.09499931335449,772.5999755859375,0.039946001023054116,0.21748800575733185,2307.8701171875,172.9841228562878
2017-02-10,13.579999923706055,7143.580078125,320.8840026855469,1234.4000244140625,64.26969909667969,28.40500068664551,783.1500244140625,0.039946001023054116,0.21748800575733185,2316.10009765625,177.29562488329253
2017-02-13,13.489999771118164,7143.580078125,320.8840026855469,1224.4000244140625,64.26969909667969,27.09499931335449,775.0,0.039946001023054116,0.21748800575733185,2328.25,178.02955497739356
2017-02-14,13.260000228881836,7143.580078125,320.8840026855469,1223.9000244140625,64.26969909667969,27.19499969482422,780.9500122070312,0.039946001023054116,0.21748800575733185,2337.580078125,176.0152453891549
2017-02-15,13.300000190734865,7143.580078125,320.8840026855469,1231.699951171875,64.26969909667969,27.25,786.25,0.039946001023054116,0.21748800575733185,2349.25,177.8358737685712
2017-02-16,12.970000267028807,7143.580078125,320.8840026855469,1240.0,64.26969909667969,26.8125,793.3499755859375,0.039946001023054116,0.21748800575733185,2347.219970703125,177.00834627878686
2017-02-17,13.130000114440918,7143.580078125,320.8840026855469,1237.5999755859375,64.26969909667969,26.8075008392334,779.25,0.039946001023054116,0.21748800575733185,2351.159912109375,175.975344093897
2017-02-20,13.130000114440918,7143.580078125,320.8840026855469,1237.5999755859375,64.26969909667969,26.8075008392334,779.25,0.039946001023054116,0.21748800575733185,2351.159912109375,176.12594333994878
2017-02-21,14.0,7143.580078125,320.8840026855469,1237.5,64.26969909667969,27.76749992370605,778.8499755859375,0.039946001023054116,0.21748800575733185,2365.3798828125,177.3185864437074
2017-02-22,14.279999732971193,7143.580078125,320.8840026855469,1232.0,64.26969909667969,27.690000534057614,769.0999755859375,0.039946001023054116,0.21748800575733185,2362.820068359375,177.30421983314432
2017-02-23,14.31999969482422,7143.580078125,320.8840026855469,1250.199951171875,64.26969909667969,25.122499465942386,773.3499755859375,0.039946001023054116,0.21748800575733185,2363.81005859375,177.22729413852488
2017-02-24,14.119999885559082,7143.580078125,320.8840026855469,1256.9000244140625,64.26969909667969,25.364999771118164,771.7000122070312,0.039946001023054116,0.21748800575733185,2367.340087890625,176.4229068983415
2017-02-27,15.199999809265135,7143.580078125,320.8840026855469,1257.4000244140625,64.26969909667969,26.102500915527344,784.0499877929688,0.039946001023054116,0.21748800575733185,2369.75,174.8120774923345
2017-02-28,14.460000038146973,7143.580078125,320.8840026855469,1252.5999755859375,64.26969909667969,25.3700008392334,770.7000122070312,0.039946001023054116,0.21748800575733185,2363.639892578125,174.91746837430097
2017-03-01,14.960000038146973,7143.580078125,320.8840026855469,1248.9000244140625,64.26969909667969,25.69750022888184,778.0499877929688,0.039946001023054116,0.21748800575733185,2395.9599609375,177.42928439450125
2017-03-02,13.899999618530273,7143.580078125,320.8840026855469,1231.9000244140625,64.26969909667969,24.75,769.25,0.039946001023054116,0.21748800575733185,2381.919921875,178.99613839180708
2017-03-03,13.029999732971193,7143.580078125,320.8840026855469,1225.5,64.26969909667969,24.607500076293945,767.8499755859375,0.039946001023054116,0.21748800575733185,2383.1201171875,178.1212225298669
2017-03-06,13.039999961853027,7143.580078125,320.8840026855469,1224.5,64.26969909667969,24.417499542236328,774.0,0.039946001023054116,0.21748800575733185,2375.31005859375,177.2975547265025
2017-03-07,13.050000190734865,7143.580078125,320.8840026855469,1215.0999755859375,64.26969909667969,24.684999465942386,776.75,0.039946001023054116,0.21748800575733185,2368.389892578125,176.9774330495902
2017-03-08,13.220000267028807,7143.580078125,320.8840026855469,1208.5,64.26969909667969,24.63999938964844,772.4000244140625,0.039946001023054116,0.21748800575733185,2362.97998046875,176.15292540705104
2017-03-09,13.329999923706055,7143.580078125,320.8840026855469,1202.4000244140625,64.26969909667969,24.63500022888184,748.9000244140625,0.039946001023054116,0.21748800575733185,2364.8701171875,176.7434931671377
2017-03-10,13.90999984741211,7143.580078125,320.8840026855469,1200.699951171875,64.26969909667969,24.78000068664551,746.0,0.039946001023054116,0.21748800575733185,2372.60009765625,179.3603426909322
2017-03-13,14.279999732971193,7143.580078125,320.8840026855469,1202.4000244140625,64.26969909667969,25.462499618530273,755.2999877929688,0.039946001023054116,0.21748800575733185,2373.469970703125,179.62694695660522
2017-03-14,14.100000381469727,7143.580078125,320.8840026855469,1201.9000244140625,64.26969909667969,25.44499969482422,742.6500244140625,0.039946001023054116,0.21748800575733185,2365.449951171875,179.40508646313364
2017-03-15,13.979999542236328,7143.580078125,320.8840026855469,1200.0999755859375,64.26969909667969,25.63750076293945,747.4500122070312,0.039946001023054116,0.21748800575733185,2385.260009765625,179.1112320965792
2017-03-16,13.649999618530273,7143.580078125,320.8840026855469,1226.5,64.26969909667969,25.95249938964844,768.6500244140625,0.039946001023054116,0.21748800575733185,2381.3798828125,179.2279697418635
